reference, reading, iT00, iT01, iT02, iT03, iT10, iT11, iT12, iT13, iT20, iT21, iT22, iT23, iT30, iT31, iT32, iT33
Hokuyo_23.csv, Hokuyo_36.csv,0.8942,0.226087,-0.386383,6.992337,0.02485,0.8367,0.547098,2.13495,0.446979,-0.498816,0.742557,5.653748,0.0,0.0,0.0,1.0
Hokuyo_23.csv, Hokuyo_36.csv,0.186146,0.218386,-0.957943,2.970239,-0.511623,0.853914,0.095255,-4.500859,0.838804,0.472375,0.270683,5.997093,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.423843,0.903585,0.062376,-4.540379,-0.900994,-0.413587,-0.130971,3.801481,-0.092546,-0.111713,0.989422,0.778074,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.045954,0.928938,0.367373,-5.330912,-0.979901,0.029543,-0.197275,1.65455,-0.19411,-0.369055,0.908911,2.600093,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.113359,0.984382,0.134694,-5.470265,-0.935355,-0.060017,-0.348578,2.036226,-0.335051,-0.165502,0.92755,1.584306,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.382038,0.837877,-0.389884,-4.231634,-0.911636,-0.410867,0.010323,3.981631,-0.151541,0.359376,0.920806,-1.779132,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.099687,0.971196,-0.216425,-5.552272,-0.989347,-0.119936,-0.082505,2.420597,-0.106086,0.205894,0.972807,-0.893029,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.172811,0.982923,-0.063221,-5.507532,-0.983376,-0.17581,-0.045383,2.896072,-0.055723,0.054327,0.996967,-0.216283,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.510473,0.859877,-0.005241,-3.841904,-0.793081,-0.468447,0.389331,3.07504,0.332322,0.202899,0.921083,-1.543626,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.078254,0.971306,-0.224591,-4.919116,-0.969812,-0.126358,-0.208559,2.260682,-0.230953,0.201491,0.951872,-0.476584,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.25818,0.622886,-0.738482,-3.314715,-0.858814,-0.498069,-0.119854,4.900481,-0.44247,0.603275,0.663535,-1.258313,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.579032,0.542457,0.608655,-2.636223,-0.799407,-0.524446,-0.293094,4.538638,0.160215,-0.656274,0.737316,2.753014,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,0.025133,0.965593,-0.258839,-5.771641,-0.838995,-0.120408,-0.530648,2.518009,-0.543557,0.230501,0.807103,-0.678778,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.30646,0.835757,-0.455623,-3.667691,-0.94812,-0.310525,0.068124,4.004703,-0.084547,0.452863,0.887562,-2.919867,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,0.06921,0.970968,0.228978,-6.566734,-0.947449,0.135836,-0.289632,0.002927,-0.312326,-0.1969,0.929344,1.147613,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,0.951505,0.182219,-0.247854,-3.231585,-0.247917,0.931227,-0.26712,-5.331108,0.182133,0.315613,0.931243,-2.781492,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.152597,0.983133,0.100807,-6.593832,-0.692018,-0.179116,0.699305,1.715343,0.705566,0.036952,0.707679,-3.947078,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.448424,0.694201,0.563027,-4.624876,-0.893604,-0.362027,-0.265342,2.273585,0.01963,-0.622111,0.782683,4.979623,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,0.448316,0.868248,-0.212504,-6.741668,-0.893088,0.425112,-0.147216,0.121373,-0.037482,0.255784,0.966006,-2.277421,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,0.078125,0.993744,-0.079809,-5.763715,-0.919015,0.102815,0.38058,2.183105,0.386404,0.043612,0.921297,-0.449403,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_3.csv,-0.727106,0.596615,0.339655,-1.810436,-0.538647,-0.802519,0.256559,5.798018,0.425646,0.003591,0.904882,-0.664916,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.460878,0.865538,0.196049,-4.853846,-0.858198,-0.378406,-0.346848,3.866775,-0.226025,-0.328104,0.917202,2.399037,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.096556,0.9931,0.066534,-6.327395,-0.962303,-0.076066,-0.261125,2.113097,-0.254264,-0.089239,0.963009,1.097553,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,0.081307,0.988444,-0.12793,-6.388276,-0.99042,0.065754,-0.121432,1.03066,-0.111617,0.136578,0.98432,-0.581273,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.057733,0.996848,0.054407,-6.325644,-0.994151,-0.062387,0.088154,1.983072,0.09127,-0.049,0.994619,0.207084,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.18946,0.971858,-0.139989,-5.874602,-0.981815,-0.189264,0.014828,2.791387,-0.012085,0.140253,0.990041,-0.714971,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.120578,0.94419,0.306538,-5.943137,-0.98911,-0.088018,-0.117957,2.030608,-0.084393,-0.317423,0.94452,2.193497,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.09993,0.883475,0.457696,-5.173444,-0.902112,-0.274512,0.332922,3.651944,0.419771,-0.379624,0.824425,2.132506,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.05308,0.995598,-0.077232,-7.632627,-0.918727,-0.01838,0.394466,1.343752,0.39131,0.091893,0.915658,-0.705305,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.420882,0.751315,-0.508315,-3.159424,-0.739248,-0.608838,-0.2878,4.785856,-0.52571,0.254642,0.811656,-0.37824,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.042301,0.902454,0.428702,-6.169632,-0.991508,0.014896,-0.129189,1.077147,-0.122974,-0.430526,0.894161,3.253933,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,0.233051,0.86471,-0.444931,-5.673051,-0.963424,0.267543,0.015329,-0.335171,0.132293,0.425085,0.895433,-2.745664,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.060141,0.886145,0.459489,-5.159045,-0.710914,-0.361158,0.603461,2.570274,0.700702,-0.290365,0.651692,0.593329,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,0.289386,0.907159,-0.305479,-6.365675,-0.910953,0.162989,-0.378945,0.405614,-0.293975,0.387938,0.873546,-3.191736,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.001242,0.642098,0.76662,-3.465241,-0.581723,0.623096,-0.522828,-3.617914,-0.813386,-0.446609,0.37275,4.170062,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.18855,0.369348,0.909961,-3.125786,-0.820164,-0.568869,0.060958,5.386685,0.540166,-0.734825,0.410186,3.301687,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,0.08511,0.292277,-0.952538,-2.292831,-0.996188,0.043308,-0.075721,-1.068893,0.019119,0.955352,0.294849,-4.886637,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.602297,0.734362,0.31297,-3.404014,-0.729332,-0.34684,-0.589725,4.44428,-0.324521,-0.583449,0.744494,4.341759,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.078865,0.506956,-0.858355,-2.75868,-0.930632,0.271221,0.245693,-0.083826,0.357359,0.818189,0.450399,-6.758391,0.0,0.0,0.0,1.0
Hokuyo_21.csv, Hokuyo_3.csv,-0.054462,0.998512,-0.002499,-5.483218,-0.911584,-0.050741,-0.407969,1.701905,-0.40749,-0.019941,0.912992,0.200825,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.850684,0.333486,0.406355,8.725168,-0.310766,0.942504,-0.122917,-1.538705,-0.423982,-0.021717,0.905411,-4.043713,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.978484,0.08613,0.187486,9.500279,-0.068236,0.992655,-0.099895,0.764709,-0.194712,0.084953,0.977176,-1.738636,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.999279,-0.03188,-0.020646,9.650724,0.037749,0.893712,0.447049,1.827807,0.004199,-0.447505,0.894273,-0.478506,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.860774,0.4731,-0.187737,9.047191,-0.402205,0.858269,0.318755,-2.710597,0.311932,-0.198866,0.929061,2.753631,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.956111,0.097753,0.276219,9.34582,-0.161496,0.962399,0.218417,-0.005836,-0.244482,-0.253438,0.935948,-2.456402,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.952447,0.296446,-0.07047,9.751607,-0.294178,0.954875,0.040877,-1.684423,0.079408,-0.018202,0.996677,0.727035,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.996712,0.026069,-0.076727,10.520237,-0.046566,0.959154,-0.279021,1.037238,0.06632,0.281676,0.957217,1.829473,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.931522,0.355424,-0.077088,9.712496,-0.351457,0.825229,-0.442124,-2.23813,-0.093526,0.438941,0.893636,0.051425,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.995413,0.084768,-0.044363,10.183202,-0.07891,0.989595,0.120302,0.607044,0.054099,-0.116249,0.991747,0.504326,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.816795,0.519246,0.251457,8.902118,-0.332778,0.780068,-0.529861,-1.586597,-0.471282,0.349108,0.80995,-4.331266,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.830921,0.275342,-0.483485,8.959172,0.077873,0.802862,0.591058,2.496299,0.550915,-0.528771,0.645674,4.127377,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.676307,0.626202,0.387919,7.23997,-0.550285,0.77958,-0.299067,-4.87307,-0.489689,-0.011206,0.871826,-4.645325,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.41139,0.65078,0.638158,4.588511,-0.911057,0.272757,0.309161,-9.392585,0.027134,-0.708581,0.705108,-1.614108,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.421649,-0.780044,-0.462323,2.564834,0.667331,-0.078245,0.74064,7.581596,-0.613907,-0.620811,0.487557,-7.463924,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.830627,0.367413,0.41841,7.503515,-0.058341,0.804702,-0.590805,0.106938,-0.553765,0.466325,0.689844,-2.227082,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.776956,0.57131,0.264472,8.039668,-0.592561,0.521755,0.613713,-3.536841,0.212632,-0.633541,0.743918,1.631864,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,-0.205506,0.816568,-0.53943,-1.554743,-0.754657,0.218719,0.618592,-7.504056,0.623106,0.534208,0.571281,7.905941,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,-0.095949,0.971279,-0.217735,-0.311347,-0.752942,0.072253,0.65411,-5.311652,0.651056,0.226702,0.724385,6.308008,0.0,0.0,0.0,1.0
Hokuyo_14.csv, Hokuyo_30.csv,0.206246,0.036542,-0.977819,-0.022429,0.18576,0.979667,0.075793,3.979702,0.960707,-0.197271,0.195264,8.121277,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.294655,0.936534,-0.189958,-8.717539,-0.882927,0.190774,-0.429004,-0.162291,-0.365537,0.294127,0.883103,-2.303084,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.075035,0.980802,-0.179998,-8.691812,-0.986053,0.046088,-0.15992,1.002926,-0.148554,0.189486,0.970579,-1.683921,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,-0.297354,0.938773,0.174032,-8.024073,-0.92989,-0.243416,-0.275776,3.591699,-0.216529,-0.243835,0.945335,2.250883,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.211755,0.96093,-0.178257,-8.681845,-0.948792,0.158376,-0.273332,-0.036988,-0.234421,0.227008,0.945257,-2.09224,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.080434,0.989438,0.120602,-8.874879,-0.933325,0.117236,-0.339353,0.31473,-0.349907,-0.085266,0.932895,1.226081,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.185304,0.974844,-0.123875,-9.042244,-0.944593,0.141945,-0.295964,-0.005434,-0.270934,0.171854,0.947132,-1.386962,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.358698,0.931501,0.060357,-8.724035,-0.915741,0.363692,-0.170727,-1.829804,-0.180984,0.005967,0.983467,0.117274,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,-0.008896,0.991819,0.127349,-9.855382,-0.991366,0.007914,-0.130887,0.8523,-0.130823,-0.127415,0.983183,0.161149,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.791893,0.600053,-0.113326,-7.749258,-0.474005,0.721006,0.50544,-5.778002,0.385,-0.346538,0.855386,2.655896,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.52523,0.833339,-0.17228,-8.014216,-0.799772,0.414257,-0.43446,-3.817277,-0.290684,0.365976,0.88406,-3.475391,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,-0.097167,0.966803,-0.236328,-8.206046,-0.939218,-0.167634,-0.299616,2.442724,-0.329287,0.19285,0.924325,-1.240247,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.270903,0.919607,-0.284494,-8.814013,-0.95603,0.291521,0.031959,-0.308829,0.112325,0.263327,0.958144,-3.320345,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.554958,0.77017,0.314421,-7.660378,-0.830976,0.530837,0.166408,-3.04092,-0.038744,-0.353628,0.934583,3.580032,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.831883,0.481196,0.276445,-4.526666,-0.413161,0.869596,-0.270377,-5.95004,-0.370499,0.110705,0.922211,-1.097889,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.225989,0.158449,-0.961156,-2.08765,0.059105,0.982635,0.175885,-7.952443,0.972336,-0.096557,0.2127,-0.61318,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.144325,0.075554,0.986641,-1.140681,-0.369053,0.92925,-0.017176,-8.512866,-0.918134,-0.361645,0.161997,5.269512,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,-0.208987,0.556901,0.803856,-3.468054,-0.849285,-0.510874,0.13313,5.686424,0.484809,-0.654882,0.579734,3.62089,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.28092,0.622424,0.730529,-6.711294,0.374972,0.629499,-0.680535,-5.985644,-0.883448,0.465104,-0.056553,-4.094847,0.0,0.0,0.0,1.0
Hokuyo_24.csv, Hokuyo_8.csv,0.120533,0.775365,0.619904,-7.541691,-0.942983,-0.105734,0.315602,2.242163,0.310252,-0.622601,0.71841,5.767249,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.334773,-0.933934,0.125272,-1.266154,0.891295,-0.270699,0.363752,6.169097,-0.305808,0.233428,0.923034,-3.008359,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.786954,-0.587124,-0.189702,-4.404987,0.607517,-0.791043,-0.071939,5.359741,-0.107824,-0.171861,0.979203,-1.071663,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.554074,-0.812383,-0.18175,-2.449726,0.805585,-0.578283,0.12893,6.083772,-0.209843,-0.074979,0.974856,-2.009525,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.562889,-0.735029,-0.378002,-2.524437,0.817488,-0.427625,-0.385813,6.562865,0.121942,-0.526183,0.841584,0.996064,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.473348,-0.873185,-0.116128,-1.885148,0.861488,-0.486398,0.145797,6.491615,-0.183791,-0.031031,0.982476,-1.860089,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.450792,-0.853706,-0.260712,-1.743046,0.879456,-0.374783,-0.293421,6.786671,0.152785,-0.361558,0.919747,0.931041,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.565163,-0.822931,0.058077,-2.792519,0.817932,-0.549765,0.169548,6.327944,-0.107598,0.143324,0.983809,-1.504758,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.468224,-0.770634,-0.432303,-1.891535,0.662001,0.018105,-0.749284,5.270255,0.585252,-0.637019,0.501685,4.718469,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.49656,-0.758633,0.421785,-2.594124,0.469532,-0.643457,-0.604568,4.759123,0.730046,-0.102165,0.675719,4.883487,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.887329,-0.38076,0.260129,-6.524757,0.246961,-0.86877,-0.429241,2.129332,0.389431,-0.316637,0.86492,1.802774,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.40952,-0.573331,0.709637,-2.092114,0.625328,-0.742783,-0.239245,4.792504,0.664273,0.345779,0.662706,3.17017,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.32036,-0.946863,0.028599,-0.986139,0.89076,-0.290832,0.349234,6.354562,-0.322358,0.137354,0.9366,-1.725265,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.664393,-0.734518,-0.138067,-3.645381,0.74553,-0.63834,-0.191592,5.872979,0.052595,-0.230227,0.971715,0.283772,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.188107,-0.918995,0.346501,-0.37245,0.981913,-0.183688,0.04588,6.437342,0.021485,0.348863,0.936928,-2.435138,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.664717,-0.318883,0.675621,-5.582286,0.392287,-0.91861,-0.047613,5.497183,0.635814,0.233386,0.73571,3.427044,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,0.049413,-0.378539,-0.924265,1.733134,-0.359455,0.856648,-0.370065,-4.137804,0.931853,0.350516,-0.093738,4.89299,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.55542,-0.812558,-0.17679,-1.396051,0.532775,-0.510949,0.674599,3.549479,-0.638482,0.280497,0.716702,-4.827705,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.115905,-0.973818,0.19556,1.136627,0.992612,-0.106449,0.058235,5.846341,-0.035894,0.200864,0.978961,-0.950557,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.476877,-0.756946,-0.446788,-2.086238,0.608639,-0.6511,0.453464,5.774456,-0.634151,-0.055686,0.771201,-2.366489,0.0,0.0,0.0,1.0
Hokuyo_6.csv, Hokuyo_21.csv,-0.016975,-0.183244,-0.98292,2.336406,0.972766,-0.230309,0.026139,5.660659,-0.231163,-0.955708,0.182164,-1.508394,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.962978,0.253815,0.090831,-4.691495,-0.247162,0.965797,-0.078394,1.381036,-0.107623,0.053042,0.992776,0.364481,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.917332,-0.139731,0.372796,-4.627166,0.203826,0.969193,-0.138274,-0.535744,-0.34199,0.202829,0.917553,1.728428,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.987007,-0.069717,0.14476,-4.846271,0.109972,0.949986,-0.292289,-0.11855,-0.117143,0.304412,0.94531,0.574341,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.897312,0.250613,-0.363352,-4.301181,-0.244601,0.967556,0.063292,1.525005,0.367424,0.032085,0.929499,-1.891416,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.97656,-0.060403,-0.206594,-4.873385,0.056727,0.998109,-0.023682,0.060939,0.207633,0.011408,0.97814,-1.046596,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.998785,0.000476,-0.049254,-5.000488,0.000157,0.999918,0.012816,0.495387,0.049255,-0.012808,0.998704,-0.395356,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.936107,0.350571,0.028354,-4.223744,-0.327412,0.839141,0.434331,0.798132,0.12847,-0.415864,0.900307,-0.693719,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.973021,-0.081009,-0.216026,-4.190364,0.048748,0.987377,-0.1507,-0.047412,0.225506,0.136104,0.964687,-0.917122,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.668838,0.187027,-0.719498,-3.261846,-0.337882,0.938572,-0.070121,2.49827,0.662186,0.290006,0.690946,-1.786555,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.627055,0.438099,0.644104,-3.526067,-0.371841,0.894917,-0.246693,2.265646,-0.684496,-0.084815,0.724066,2.446188,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.949734,-0.179606,-0.256409,-4.808566,0.03617,0.87652,-0.480006,0.546741,0.310959,0.446605,0.838957,-1.7919,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.882884,0.180543,-0.433496,-3.559933,-0.140235,0.982382,0.123529,1.55029,0.448161,-0.04827,0.892649,-2.790674,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.940438,-0.252245,0.22792,-5.547709,0.30406,0.923966,-0.232022,-2.007084,-0.152064,0.287504,0.945631,0.160754,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.015864,-0.952667,-0.303601,-0.868027,0.963942,0.095242,-0.248486,-5.021898,0.265638,-0.28871,0.919826,-2.172867,0.0,0.0,0.0,1.0
Hokuyo_26.csv, Hokuyo_18.csv,0.993141,-0.028967,0.113274,-6.057118,-0.064691,0.670866,0.738751,-0.098827,-0.097392,-0.741012,0.664392,-2.374445,0.0,0.0,0.0,1.0
