reference, reading, iT00, iT01, iT02, iT03, iT10, iT11, iT12, iT13, iT20, iT21, iT22, iT23, iT30, iT31, iT32, iT33
Hokuyo_11.csv, Hokuyo_30.csv,-0.702322,-0.413923,0.579147,-5.516869,0.400659,-0.902321,-0.159025,-3.516045,0.588401,0.120355,0.79956,3.97933,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_30.csv,-0.872462,0.393515,-0.289748,-2.482569,-0.390303,-0.917915,-0.071403,-3.983468,-0.294064,0.050792,0.954434,-1.706117,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_30.csv,-0.99158,0.03432,-0.12486,-3.26391,-0.089372,-0.879151,0.468089,-2.609721,-0.093706,0.475307,0.874814,2.019575,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_30.csv,-0.586873,-0.71001,0.389186,-4.511156,0.807856,-0.481237,0.340263,1.186251,-0.0543,0.514098,0.85601,1.933882,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,0.135264,-0.976581,0.167309,-5.236333,0.970521,0.096595,-0.220815,-1.18964,0.199483,0.192245,0.960858,0.41124,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.231114,-0.972872,-0.010259,-4.597289,0.962088,-0.226956,-0.151253,-2.796986,0.144821,-0.044828,0.988443,-0.503312,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.37217,-0.901434,-0.221145,-3.757409,0.926004,-0.376858,-0.022236,-3.722288,-0.063297,-0.213058,0.974988,-0.972386,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.267261,-0.963255,-0.026667,-4.392658,0.943311,-0.267179,0.196924,-3.105,-0.196813,0.027474,0.980057,0.407136,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.110792,-0.972832,-0.203279,-4.62341,0.981079,-0.139733,0.134012,-2.508357,-0.158777,-0.184587,0.969906,-0.604524,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.223602,-0.946106,0.234278,-4.476245,0.972866,-0.231305,-0.005569,-3.059948,0.059459,0.226675,0.972154,0.92882,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.243073,-0.889404,0.387141,-3.76153,0.892597,-0.048851,0.448201,-1.488497,-0.379719,0.454505,0.805754,3.24934,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.254506,-0.954165,-0.15746,-5.660322,0.819554,-0.299241,0.488658,-3.315733,-0.51338,-0.004682,0.858149,1.310669,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,0.223258,-0.821447,-0.524766,-3.496862,0.923891,0.349966,-0.154758,-0.203402,0.310775,-0.450275,0.837061,-2.536567,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.299567,-0.88727,0.350729,-4.424994,0.944066,-0.328778,-0.025388,-3.793729,0.137838,0.323505,0.936134,1.552244,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.435502,-0.719976,-0.540345,-2.519498,0.819542,-0.56544,0.092889,-4.522931,-0.372412,-0.402383,0.836301,-1.268258,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.281558,-0.879132,0.384516,-3.543871,0.70576,0.08176,0.703718,-1.853547,-0.650099,0.469512,0.597436,3.329375,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.519603,-0.748631,-0.411782,-2.8577,0.853329,-0.430485,-0.294129,-3.698326,0.042927,-0.504216,0.862511,-3.910585,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.298963,-0.644403,0.703823,-2.14731,0.416817,-0.751658,-0.511149,-5.038342,0.85842,0.14055,0.493316,-0.92016,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.054969,-0.454291,0.889156,-3.367999,0.943024,0.269043,0.195759,0.034631,-0.328153,0.849255,0.413618,4.282385,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.051177,-0.202293,-0.977987,-1.079626,0.932701,-0.359739,0.025604,-5.907236,-0.357001,-0.910859,0.20709,-2.699519,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,0.294781,-0.904102,0.309358,-4.798636,0.87026,0.120299,-0.477678,0.133288,0.394654,0.410032,0.822266,1.31929,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,0.023281,-0.462807,-0.886153,-1.893501,0.758257,-0.569502,0.317354,-4.133815,-0.65154,-0.67932,0.337669,-3.220878,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_16.csv,-0.263627,-0.961001,-0.083531,-3.522057,0.925072,-0.227325,-0.304245,-2.878565,0.273391,-0.15748,0.948925,-1.998734,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.922895,-0.177077,0.341921,1.550415,0.140262,-0.981576,-0.12976,-3.762312,0.358598,-0.071795,0.930726,-1.125459,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.988083,0.093176,0.122524,2.601604,-0.108344,-0.986401,-0.123603,-3.29993,0.109339,-0.135404,0.984738,-0.8305,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.972772,0.216374,-0.083062,3.150919,-0.231108,-0.878504,0.418114,-2.491206,0.017499,0.425927,0.904589,1.53057,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.918239,-0.302714,-0.255349,1.169821,0.215533,-0.922908,0.319041,-3.942722,-0.332243,0.237921,0.912693,1.584617,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.974269,0.076172,0.21213,2.543017,-0.032847,-0.9791,0.200714,-3.312589,0.222984,0.188583,0.956407,0.322978,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.983678,-0.114094,-0.139148,2.068741,0.110655,-0.993337,0.032233,-4.074642,-0.141899,0.016311,0.989746,0.281893,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.97709,0.159871,-0.140495,3.773724,-0.111348,-0.946555,-0.302715,-3.019019,-0.181383,-0.280135,0.942669,0.106369,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.973523,-0.175808,-0.146103,1.900319,0.223245,-0.868654,-0.442272,-3.657357,-0.049159,-0.463179,0.8849,-1.324594,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.988766,0.101424,-0.109799,3.178148,-0.112197,-0.988958,0.096825,-3.372676,-0.098767,0.108057,0.989226,0.67377,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.913252,-0.363349,0.184255,1.107165,0.219137,-0.819393,-0.529695,-2.924472,0.343442,-0.443367,0.827932,-2.786418,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.832713,-0.109085,-0.542855,2.180456,-0.263533,-0.784164,0.561817,-1.675985,-0.486974,0.610893,0.624234,2.870851,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.804307,-0.496642,0.32625,-0.107611,0.416942,-0.862882,-0.285651,-4.762352,0.423381,-0.093723,0.90109,-1.337986,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.565916,-0.573843,0.591984,-1.109316,0.822583,-0.441465,0.358422,-4.575848,0.055662,0.689794,0.721864,1.430823,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.239243,0.851977,-0.465723,3.311589,-0.690174,0.188161,0.698754,3.500226,0.682953,0.488603,0.542995,-0.55578,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.910261,-0.214319,0.354253,0.307705,-0.050407,-0.791878,-0.608597,-3.167994,0.410959,-0.571837,0.710009,-0.667301,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.884607,-0.422086,0.198282,0.272648,0.443988,-0.632234,0.634944,-1.97139,-0.142641,0.649712,0.746679,3.101726,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,0.088272,-0.831578,-0.548352,-3.905082,0.658196,-0.364502,0.658723,-3.481342,-0.747656,-0.419069,0.515163,1.330877,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.069282,-0.968597,-0.238791,-4.09441,0.680969,-0.220842,0.698219,-0.633659,-0.729029,-0.114234,0.674884,0.946802,0.0,0.0,0.0,1.0
Hokuyo_15.csv, Hokuyo_1.csv,-0.142885,0.018161,-0.989572,-1.560283,-0.366935,-0.929554,0.035921,-1.714809,-0.919209,0.368242,0.139483,2.630803,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.357202,-0.882509,-0.305912,-3.708748,0.933314,-0.324454,-0.153796,-3.507561,0.036472,-0.340448,0.939557,-2.069972,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.159625,-0.959345,-0.232759,-4.447806,0.970798,-0.195323,0.139283,-3.2011,-0.179084,-0.203728,0.96251,-0.879107,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,0.091199,-0.971796,0.217473,-5.326924,0.994848,0.098619,0.023485,-1.641352,-0.044271,0.214211,0.975785,0.957159,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.286128,-0.919061,-0.271028,-3.924588,0.953369,-0.301403,0.01558,-3.694573,-0.096008,-0.253932,0.962446,-1.523276,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.256253,-0.965209,0.052009,-4.364554,0.964614,-0.258809,-0.050374,-3.490733,0.062081,0.03726,0.997376,-0.002154,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.279555,-0.93647,-0.21183,-4.305056,0.958603,-0.284667,-0.006609,-3.7281,-0.054113,-0.204908,0.977285,-1.202637,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.492016,-0.866325,-0.08603,-3.285165,0.861473,-0.498743,0.095495,-4.426894,-0.125637,-0.027127,0.991706,0.033758,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.174421,-0.980999,0.084952,-5.718666,0.97265,-0.158209,0.170065,-3.512114,-0.153394,0.112291,0.981765,-0.254352,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.799887,-0.47439,-0.367605,-1.914215,0.189923,-0.781131,0.594781,-4.517238,-0.569307,0.405939,0.714916,3.49009,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.564818,-0.7456,-0.353639,-2.416848,0.823996,-0.53286,-0.192588,-5.884029,-0.044847,-0.400173,0.915342,-2.620328,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,0.021657,-0.971836,-0.234655,-4.806671,0.999755,0.022151,0.000531,-2.534968,0.004682,-0.234609,0.97208,-1.23862,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.303953,-0.869945,-0.388341,-4.043356,0.849097,-0.432226,0.303668,-3.238624,-0.432026,-0.237437,0.870046,-1.086455,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.729807,-0.675661,0.104226,-1.858601,0.655956,-0.649098,0.385218,-4.348451,-0.192625,0.349502,0.916922,2.598756,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.937321,-0.348454,-0.003051,1.261028,0.343917,-0.923631,-0.169193,-4.347528,0.056137,-0.159637,0.98558,-1.615298,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,0.052549,-0.128475,-0.99032,-1.115632,-0.251759,-0.961361,0.111359,-3.524692,-0.966363,0.24347,-0.082863,3.359649,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.44338,-0.046814,0.895112,0.478015,0.217599,-0.974382,0.056824,-6.298291,0.86952,0.219971,0.442208,-0.097855,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.125597,-0.577078,0.806974,-1.526523,0.835041,0.377698,0.400064,-0.016761,-0.53566,0.724102,0.434448,3.427843,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.574927,-0.568385,0.588556,-2.421992,-0.240823,-0.56991,-0.785626,-2.231581,0.781962,-0.593414,0.190776,-6.054975,0.0,0.0,0.0,1.0
Hokuyo_30.csv, Hokuyo_15.csv,-0.412808,-0.744455,0.524763,-3.395125,0.809511,-0.035805,0.586013,-2.072561,-0.417471,0.666711,0.617426,5.044537,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.090858,-0.975589,0.199934,-3.396966,0.866818,0.176313,0.466413,-0.829771,-0.490276,0.130929,0.861677,1.077347,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.423391,-0.885959,-0.189255,-2.096559,0.894292,-0.442124,0.06905,-2.651961,-0.144849,-0.140014,0.979497,-0.234224,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.118888,-0.983504,-0.136331,-2.801122,0.953384,-0.151429,0.261016,-2.047746,-0.277354,-0.098944,0.955659,-0.016414,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.13562,-0.930583,-0.340036,-2.629961,0.963407,-0.043775,-0.264445,-1.413717,0.231203,-0.363457,0.902466,-1.569203,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.028746,-0.997922,-0.057678,-3.014683,0.961259,-0.043423,0.272207,-1.557861,-0.274144,-0.047618,0.960509,0.176486,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.001119,-0.979575,-0.20108,-3.069707,0.984131,0.03676,-0.173597,-1.265469,0.177443,-0.197695,0.964071,-0.971736,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.154387,-0.9828,0.101346,-2.889964,0.946912,-0.117907,0.299094,-1.710305,-0.282,0.142142,0.948827,0.860534,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.028885,-0.923817,-0.381743,-2.862647,0.677018,0.262887,-0.687412,0.155182,0.735399,-0.278303,0.617848,-1.847387,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.166861,-0.872049,0.460097,-2.496601,0.774184,-0.404847,-0.486557,-2.114287,0.61057,0.275013,0.74268,0.091383,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.6591,-0.717776,0.224466,-2.106761,0.651336,-0.694021,-0.306751,-4.158441,0.375963,-0.055977,0.924943,-1.53829,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.205851,-0.649704,0.731786,-1.411761,0.910296,-0.401581,-0.100471,-3.266716,0.359148,0.645461,0.674089,0.978454,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.121493,-0.98682,0.106896,-3.369798,0.876905,0.157165,0.454245,-0.752005,-0.465057,0.03855,0.884441,2.020717,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.256592,-0.960103,-0.111198,-2.830851,0.966209,-0.251885,-0.054724,-2.449505,0.024533,-0.121483,0.992291,-0.25507,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.187375,-0.883269,0.429799,-3.212481,0.949906,0.274352,0.149696,-1.059068,-0.250137,0.38022,0.89043,0.005259,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.53965,-0.537603,0.647889,-1.974678,0.75458,-0.650138,0.089049,-1.650415,0.373345,0.53694,0.756512,0.954293,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.32467,-0.374497,-0.868529,-1.318985,-0.645837,0.583095,-0.492846,2.08726,0.691003,0.72094,-0.05255,0.186537,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.120637,-0.983947,-0.131516,-1.734425,0.612115,-0.17803,0.770469,-1.885187,-0.781513,0.012445,0.623765,1.541557,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.294572,-0.909718,0.292646,-2.602431,0.924378,0.348925,0.154202,-1.336995,-0.242391,0.225093,0.943705,1.202751,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,-0.040721,-0.916329,-0.398353,-2.946391,0.768442,-0.283541,0.573675,-1.064173,-0.638623,-0.282751,0.71569,2.399102,0.0,0.0,0.0,1.0
Hokuyo_19.csv, Hokuyo_10.csv,0.188079,-0.233048,-0.954104,0.622692,0.964462,0.227378,0.134584,-2.01828,0.185578,-0.94551,0.26753,-4.3919,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.959708,-0.267127,0.087198,-3.321249,0.262257,-0.962912,-0.063409,-2.797373,0.100902,-0.037986,0.994171,0.093137,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.922123,0.130839,0.364104,-1.85718,-0.188164,-0.97395,-0.126551,-3.663647,0.33806,-0.185207,0.92272,0.330681,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.989011,0.056702,0.136537,-2.211204,-0.093448,-0.955406,-0.280119,-3.426987,0.114564,-0.289801,0.950205,-0.658942,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.890667,-0.269067,-0.366491,-3.158417,0.258652,-0.962794,0.078265,-2.627937,-0.373915,-0.025086,0.927124,-0.965419,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.97577,0.042802,-0.214572,-2.36185,-0.041517,-0.999083,-0.010498,-3.503397,-0.214825,-0.001335,0.976652,-0.415708,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.998265,-0.016276,-0.056585,-2.632669,0.014797,-0.999541,0.026437,-3.203699,-0.056989,0.025554,0.998047,-0.048232,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.930912,-0.3643,0.026244,-3.287105,0.336714,-0.828138,0.448119,-3.00885,-0.141516,0.425996,0.893588,1.316235,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.97247,0.06333,-0.224257,-1.612694,-0.03274,-0.989949,-0.137588,-3.614219,-0.230717,-0.126458,0.964768,-0.707763,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.660491,-0.206845,-0.72178,-2.49283,0.352492,-0.934206,-0.054841,-1.793887,-0.662949,-0.290644,0.689946,-1.157016,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.62524,-0.438807,0.645386,-3.537002,0.387123,-0.892431,-0.231737,-1.978015,0.67765,0.104953,0.727856,1.26232,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.950365,0.161713,-0.265807,-1.928715,-0.019344,-0.883373,-0.468272,-2.699759,-0.310533,-0.439888,0.842655,-2.551508,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.876766,-0.199741,-0.437475,-2.204932,0.154068,-0.978385,0.13793,-2.397993,-0.455571,0.053531,0.888589,-1.381654,0.0,0.0,0.0,1.0
Hokuyo_11.csv, Hokuyo_27.csv,-0.945825,0.241023,0.217542,-2.332618,-0.288356,-0.931518,-0.221641,-4.74597,0.149223,-0.272363,0.950552,-1.093037,0.0,0.0,0.0,1.0
