reference, reading, iT00, iT01, iT02, iT03, iT10, iT11, iT12, iT13, iT20, iT21, iT22, iT23, iT30, iT31, iT32, iT33
Hokuyo_4.csv, Hokuyo_26.csv,0.680605,-0.155875,0.715877,11.039601,0.667452,0.53486,-0.518105,9.071216,-0.302134,0.83044,0.468066,-4.504534,0.0,0.0,0.0,1.0
Hokuyo_4.csv, Hokuyo_26.csv,0.446651,0.053605,0.893101,5.869445,-0.4407,0.881896,0.167467,-6.254935,-0.778644,-0.46839,0.417522,-11.871037,0.0,0.0,0.0,1.0
Hokuyo_4.csv, Hokuyo_26.csv,0.219196,-0.038862,-0.974906,2.650692,0.181042,0.983475,0.001502,0.0923,0.958737,-0.176829,0.222609,15.628396,0.0,0.0,0.0,1.0
Hokuyo_4.csv, Hokuyo_26.csv,0.830615,0.464952,0.306428,12.685712,-0.273552,0.820018,-0.502733,-3.359688,-0.485023,0.333755,0.808306,-6.921979,0.0,0.0,0.0,1.0
Hokuyo_4.csv, Hokuyo_26.csv,0.46044,0.084886,-0.883622,6.887618,0.416128,0.85863,0.299323,6.264901,0.784112,-0.505522,0.360024,10.941762,0.0,0.0,0.0,1.0
Hokuyo_4.csv, Hokuyo_26.csv,0.994026,-0.083551,-0.070216,15.595248,0.056013,0.942737,-0.328801,0.434144,0.093667,0.322905,0.941785,1.063357,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.901102,0.142208,0.409624,-11.762375,-0.081174,0.983314,-0.162805,1.779504,-0.425941,0.113453,0.897609,5.337582,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.969756,-0.136574,0.202288,-12.835564,0.166134,0.97652,-0.137141,-1.560288,-0.178808,0.1666,0.969676,2.064409,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.96443,-0.264339,-0.000999,-12.640665,0.240912,0.877391,0.414902,-2.619258,-0.108798,-0.400385,0.909866,0.962534,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.949125,0.251978,-0.188859,-12.070354,-0.193933,0.940246,0.27987,2.882841,0.248096,-0.229006,0.941279,-3.690111,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.949869,-0.116555,0.290111,-12.554683,0.065367,0.98144,0.180281,-0.196215,-0.305739,-0.15228,0.939858,3.795826,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.995946,0.063631,-0.063576,-12.76039,-0.063716,0.997967,0.00071,1.174059,0.063493,0.003343,0.997977,-1.221856,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.975983,-0.209653,-0.059186,-11.926648,0.181094,0.931823,-0.314499,-1.600194,0.121088,0.296228,0.947411,-0.988436,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.989419,0.12555,-0.072719,-12.55894,-0.14506,0.866168,-0.478237,2.527774,0.002944,0.483725,0.875215,0.220515,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.988103,-0.151028,-0.029006,-12.471697,0.152947,0.98476,0.082786,-1.519153,0.016061,-0.086238,0.996145,-0.492303,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.91295,0.324464,0.247479,-11.51408,-0.136597,0.814458,-0.563915,2.957707,-0.384532,0.481021,0.787879,4.684705,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.876783,0.055032,-0.477728,-10.644887,0.257368,0.785481,0.562833,-2.530369,0.40622,-0.616435,0.674532,-6.321212,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.799993,0.4665,0.377345,-10.474746,-0.350403,0.873749,-0.337315,4.498185,-0.487062,0.137627,0.862456,6.177197,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.545749,0.561952,0.621585,-7.338151,-0.825204,0.489315,0.282153,9.908855,-0.145594,-0.666919,0.730768,0.37803,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.232451,-0.874448,-0.425801,-3.736295,0.623602,-0.201968,0.755202,-7.262685,-0.746383,-0.441077,0.498359,8.620285,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.889398,0.180322,0.420066,-12.669502,0.136583,0.772117,-0.62063,-1.588033,-0.436254,0.609359,0.66209,8.210149,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.886231,0.384844,0.257855,-11.689258,-0.460325,0.669233,0.583291,7.572404,0.051912,-0.635628,0.770248,-0.840606,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,-0.004237,0.81993,-0.572449,-0.006433,-0.688672,0.412675,0.59618,8.425456,0.725061,0.396754,0.562914,-8.29939,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.135321,0.957527,-0.254618,-1.902814,-0.721504,0.271357,0.637022,11.143352,0.679058,0.097505,0.72758,-9.359127,0.0,0.0,0.0,1.0
Hokuyo_28.csv, Hokuyo_10.csv,0.218367,-0.051248,-0.97452,-4.558981,0.408412,0.911757,0.043568,-4.035478,0.886294,-0.40752,0.220028,-12.709853,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.950135,-0.18308,-0.252439,-11.791104,0.118573,0.960819,-0.250535,-1.129086,0.288417,0.208108,0.934616,-3.843605,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.979177,0.033091,-0.200298,-12.036875,-0.02664,0.999038,0.034819,0.394784,0.201258,-0.02876,0.979116,-2.777275,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.919519,0.325794,0.219872,-11.539783,-0.314141,0.945377,-0.087055,4.07209,-0.236223,0.010977,0.971637,2.655497,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.968948,-0.102458,-0.225041,-11.887789,0.085297,0.992747,-0.084719,-0.97986,0.23209,0.062891,0.970659,-3.352246,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.995184,-0.029768,0.093397,-12.356313,0.043808,0.987394,-0.152103,-0.451699,-0.087691,0.15546,0.983942,1.009495,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.982246,-0.086093,-0.166679,-12.330306,0.068676,0.991821,-0.107581,-0.880201,0.174579,0.094222,0.980125,-2.472384,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.955433,-0.294573,-0.019361,-11.837746,0.29476,0.955541,0.007563,-3.514809,0.016273,-0.012934,0.999784,-0.352056,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.991478,0.056496,0.117395,-13.393285,-0.064404,0.995825,0.064686,0.365159,-0.11325,-0.071697,0.990977,0.186533,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.651085,-0.70897,-0.271014,-9.413336,0.697743,0.41854,0.58136,-8.738232,-0.298735,-0.567614,0.767185,3.7616,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.863737,-0.419624,-0.27906,-10.613496,0.347129,0.896846,-0.274169,-5.525372,0.365321,0.139938,0.920303,-5.230625,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.951873,0.21145,-0.221869,-11.569515,-0.239772,0.964654,-0.109327,2.660521,0.19091,0.157262,0.968929,-2.421063,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.929388,-0.142773,-0.340376,-11.805995,0.224703,0.950439,0.214878,-1.834008,0.292828,-0.27619,0.915409,-4.535493,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.814179,-0.547566,0.193092,-10.198462,0.475243,0.81954,0.320153,-5.392279,-0.333552,-0.168897,0.927479,4.465436,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.544445,-0.832251,0.104589,-5.893432,0.832065,0.520094,-0.192798,-9.120905,0.10606,0.191991,0.975649,-2.010178,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.151361,-0.023407,-0.988202,-2.181484,0.988201,-0.020102,0.151837,-11.440864,-0.023418,-0.999524,0.02009,0.146306,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.108466,-0.326731,0.938874,-1.689569,0.90055,0.43227,0.046393,-11.962552,-0.421006,0.840469,0.341123,6.013208,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.559562,0.089488,0.823944,-5.823815,-0.565695,0.767799,0.300787,7.00045,-0.605707,-0.634409,0.480255,5.961495,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.657411,-0.370828,0.655973,-9.020516,0.638089,-0.189092,-0.746383,-7.761105,0.400818,0.909248,0.112308,-6.161231,0.0,0.0,0.0,1.0
Hokuyo_25.csv, Hokuyo_7.csv,0.796152,-0.18132,0.577293,-10.430606,-0.163939,0.853731,0.494234,2.017787,-0.582467,-0.488126,0.649974,7.854962,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.963167,0.173335,0.205578,-9.297663,-0.250049,0.858544,0.447634,2.387381,-0.098908,-0.482552,0.870265,0.534804,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.91897,-0.35389,-0.173938,-8.674879,0.367812,0.928297,0.054571,-3.174294,0.142154,-0.114127,0.983243,-1.61824,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.991114,-0.04153,-0.126359,-9.230229,0.071525,0.967366,0.243077,-0.631753,0.11214,-0.249957,0.961741,-1.473851,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.941609,-0.066414,-0.33009,-8.740412,-0.031703,0.95851,-0.283292,0.777761,0.335209,0.277215,0.900436,-3.391959,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.997475,0.050984,-0.049413,-9.318454,-0.036863,0.966691,0.253276,0.551669,0.06068,-0.250817,0.966131,-0.952647,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.978109,0.076496,-0.19352,-9.1625,-0.114489,0.974398,-0.193499,1.468445,0.173764,0.211417,0.961825,-1.902448,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.991071,-0.072378,0.111967,-9.438946,0.038284,0.958938,0.281017,-0.106593,-0.127709,-0.274224,0.953148,0.899869,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.926635,0.0386,-0.373972,-8.655856,-0.310301,0.640144,-0.702801,3.604946,0.212268,0.767284,0.605157,-1.826081,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.878364,-0.086851,0.470034,-8.437134,0.345513,0.794874,-0.498796,-2.624504,-0.330296,0.600527,0.728197,3.239776,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.766534,-0.594411,0.243102,-8.28781,0.64198,0.699316,-0.314353,-6.812603,0.016849,0.397028,0.917651,-1.077138,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.657382,-0.138456,0.740728,-6.100072,0.327684,0.937696,-0.115543,-3.470359,-0.67858,0.31868,0.661794,5.820036,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.972752,0.202978,0.112036,-9.249917,-0.231666,0.86991,0.435414,2.372607,-0.009082,-0.449507,0.893232,0.960718,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.978675,-0.180164,-0.098661,-9.464134,0.173545,0.982185,-0.072074,-1.583018,0.109889,0.053414,0.992507,-1.098494,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.861227,0.26648,0.432752,-8.326566,-0.351532,0.927303,0.128575,3.026839,-0.36703,-0.262861,0.892297,1.622072,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.573383,-0.481786,0.662656,-6.790425,0.586232,0.806286,0.078957,-3.828231,-0.57233,0.343197,0.744749,5.140976,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.355104,0.337095,-0.871934,-2.71551,-0.524443,-0.700282,-0.484317,4.178996,-0.77386,0.629263,-0.071887,6.442494,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.991652,-0.043144,-0.121506,-8.171415,0.120865,0.639258,0.759434,-1.569785,0.044908,-0.767782,0.639137,-0.440441,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.880206,0.372801,0.293693,-7.591787,-0.423838,0.895917,0.133017,3.150245,-0.213536,-0.241563,0.946599,1.86127,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.920281,0.025878,-0.390399,-8.720148,0.21523,0.799784,0.560375,-0.985916,0.326736,-0.59973,0.730458,-1.082314,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_6.csv,0.225946,0.187883,-0.955849,-0.22083,-0.305748,0.945318,0.113538,1.81278,0.924913,0.266597,0.271036,-9.875882,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.952619,0.28286,0.111832,-10.022133,-0.277886,0.958852,-0.058135,3.10328,-0.123675,0.024303,0.992025,1.009386,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.91597,-0.118991,0.383197,-9.830554,0.17356,0.978546,-0.111006,-1.351919,-0.361767,0.168185,0.916972,3.742467,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.986578,-0.040972,0.158064,-10.422494,0.082633,0.960183,-0.266869,-0.416337,-0.140837,0.276348,0.950681,1.358443,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.893673,0.289021,-0.343241,-9.272885,-0.277435,0.957101,0.083573,3.236422,0.352671,0.020539,0.935521,-3.928806,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.980913,-0.023103,-0.193068,-10.394989,0.023941,0.999711,0.002005,0.085064,0.192966,-0.00659,0.981183,-2.190721,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.998829,0.034464,-0.033942,-10.622898,-0.03318,0.998738,0.037668,0.839304,0.035198,-0.036499,0.998713,-0.655983,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.923461,0.380236,0.051376,-9.371115,-0.361303,0.816677,0.449996,2.9392,0.129147,-0.434117,0.891551,-1.541142,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.978196,-0.043568,-0.203063,-9.699348,0.018161,0.991946,-0.125347,0.015254,0.206888,0.118925,0.971109,-2.119163,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.67261,0.227029,-0.70431,-6.977015,-0.367765,0.928467,-0.05193,4.721916,0.64214,0.293948,0.70799,-5.399122,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.6028,0.44195,0.664312,-6.890865,-0.397698,0.888212,-0.230032,4.661665,-0.691713,-0.125534,0.711178,6.284799,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.958777,-0.141819,-0.246235,-10.221305,0.014031,0.889119,-0.457461,0.635075,0.28381,0.435147,0.854457,-3.370559,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.882593,0.220317,-0.415318,-8.47605,-0.174501,0.973809,0.14575,2.680672,0.436552,-0.056166,0.897924,-5.310942,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.944888,-0.226978,0.235939,-10.922965,0.276585,0.93902,-0.204305,-3.404972,-0.175179,0.258301,0.950048,1.135584,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.051832,-0.943632,-0.326909,-1.291954,0.963749,0.133057,-0.231267,-10.419736,0.261728,-0.303071,0.916321,-3.748102,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.991812,0.000741,0.127698,-11.654484,-0.097579,0.649442,0.754122,0.511973,-0.082374,-0.760409,0.644199,-2.067628,0.0,0.0,0.0,1.0
Hokuyo_20.csv, Hokuyo_4.csv,0.735626,0.295186,0.609687,-9.207432,-0.224348,0.955429,-0.191891,1.358116,-0.639157,0.004377,0.769063,7.938126,0.0,0.0,0.0,1.0
